,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
1534,1.0,2011-06-01,81.0,59.0,70.0,6.0,49.0,59.0,0.0,5.0,0419,1920, ,0.0,0.0,29.44,30.17,10.7,27.0,10.5,2011,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,2.0,2011-06-01,82.0,63.0,73.0,,49.0,59.0,0.0,8.0,-,-, ,,0.0,29.51,30.15,11.5,26.0,11.5,2011,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,1.0,2011-06-02,69.0,56.0,63.0,-1.0,44.0,53.0,2.0,0.0,0419,1920,RA,0.0,0.02,29.45,30.19,9.0,6.0,9.4,2011,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,2.0,2011-06-02,69.0,57.0,63.0,,45.0,53.0,2.0,0.0,-,-,RA,,0.1,29.51,30.18,8.9,6.0,9.6,2011,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,1.0,2011-06-03,87.0,55.0,71.0,7.0,62.0,67.0,0.0,6.0,0418,1921, ,0.0,0.01,29.31,30.04,10.8,17.0,11.5,2011,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,2.0,2011-06-03,88.0,57.0,73.0,,61.0,67.0,0.0,8.0,-,-,RA,,0.18,29.37,30.03,10.0,16.0,10.6,2011,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,1.0,2011-06-04,92.0,64.0,78.0,14.0,64.0,68.0,0.0,13.0,0418,1922,TSRA,0.0,0.18,29.31,30.02,1.4,26.0,8.5,2011,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1541,2.0,2011-06-04,91.0,67.0,79.0,,64.0,69.0,0.0,14.0,-,-, ,,0.5,29.38,30.0,3.0,26.0,8.1,2011,6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,1.0,2011-06-05,85.0,60.0,73.0,8.0,55.0,62.0,0.0,8.0,0417,1923, ,0.0,0.1,29.36,30.08,3.1,7.0,5.4,2011,6,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,2.0,2011-06-05,84.0,63.0,74.0,,55.0,62.0,0.0,9.0,-,-, ,,0.01,29.41,30.06,2.7,8.0,5.0,2011,6,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,1.0,2011-06-06,93.0,60.0,77.0,11.0,64.0,69.0,0.0,12.0,0417,1923, ,0.0,0.0,29.15,29.89,8.5,20.0,9.7,2011,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,2.0,2011-06-06,94.0,62.0,78.0,,63.0,69.0,0.0,13.0,-,-, ,,0.0,29.22,29.88,7.8,20.0,8.6,2011,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,1.0,2011-06-07,96.0,75.0,86.0,20.0,65.0,72.0,0.0,21.0,0417,1924, ,0.0,0.0,29.11,29.82,10.3,23.0,10.6,2011,6,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2.0,2011-06-07,96.0,77.0,87.0,,64.0,72.0,0.0,22.0,-,-, ,,0.0,29.18,29.8,9.7,23.0,10.1,2011,6,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,1.0,2011-06-08,95.0,66.0,81.0,15.0,64.0,71.0,0.0,16.0,0417,1925,TSRA,0.0,0.17,29.13,29.81,11.6,24.0,13.4,2011,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1549,2.0,2011-06-08,96.0,67.0,82.0,,63.0,71.0,0.0,17.0,-,-,TSRA BR,,0.69,29.2,29.8,9.3,23.0,12.1,2011,6,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1550,1.0,2011-06-09,69.0,50.0,60.0,-6.0,52.0,55.0,5.0,0.0,0416,1925,TSRA RA BR,0.1,0.93,29.28,30.0,8.0,4.0,12.5,2011,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1551,2.0,2011-06-09,69.0,52.0,61.0,,54.0,56.0,4.0,0.0,-,-,TSRA BR,,2.17,29.34,29.98,7.0,4.0,12.0,2011,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1552,1.0,2011-06-10,69.0,51.0,60.0,-7.0,56.0,57.0,5.0,0.0,0416,1926,RA BR HZ,0.0,0.52,29.21,29.94,6.4,3.0,8.0,2011,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,2.0,2011-06-10,71.0,51.0,61.0,,56.0,58.0,4.0,0.0,-,-,TS TSRA BR HZ,,0.44,29.26,29.92,6.1,1.0,7.5,2011,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1554,1.0,2011-06-11,62.0,52.0,57.0,-10.0,54.0,55.0,8.0,0.0,0416,1926,RA DZ FG+ FG BR,0.0,0.03,29.24,29.95,4.7,5.0,5.7,2011,6,11,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,2.0,2011-06-11,65.0,53.0,59.0,,54.0,56.0,6.0,0.0,-,-,TSRA RA DZ BR,,0.1,29.29,29.94,5.4,2.0,5.8,2011,6,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1556,1.0,2011-06-12,64.0,50.0,57.0,-11.0,45.0,52.0,8.0,0.0,0416,1927,BR,0.0,0.0,29.38,30.1,8.3,3.0,8.9,2011,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,2.0,2011-06-12,64.0,51.0,58.0,,45.0,52.0,7.0,0.0,-,-, ,,0.0,29.44,30.09,9.4,2.0,9.9,2011,6,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,1.0,2011-06-13,72.0,54.0,63.0,-5.0,43.0,53.0,2.0,0.0,0416,1927, ,0.0,0.0,29.39,30.11,7.5,6.0,7.8,2011,6,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,2.0,2011-06-13,71.0,56.0,64.0,,43.0,53.0,1.0,0.0,-,-, ,,0.0,29.44,30.11,8.0,6.0,8.7,2011,6,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,1.0,2011-06-14,77.0,53.0,65.0,-3.0,49.0,56.0,0.0,0.0,0416,1928, ,0.0,0.0,29.25,30.01,7.8,9.0,8.6,2011,6,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,2.0,2011-06-14,77.0,58.0,68.0,,49.0,57.0,0.0,3.0,-,-, ,,0.0,29.31,30.0,7.8,9.0,8.3,2011,6,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,1.0,2011-06-15,71.0,57.0,64.0,-4.0,59.0,61.0,1.0,0.0,0416,1928,TSRA RA BR,0.0,0.8,29.0,29.73,9.2,15.0,11.2,2011,6,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1563,2.0,2011-06-15,72.0,57.0,65.0,,59.0,62.0,0.0,0.0,-,-,TSRA RA BR,,0.84,29.07,29.73,8.4,16.0,11.2,2011,6,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1564,1.0,2011-06-16,81.0,61.0,71.0,2.0,59.0,63.0,0.0,6.0,0416,1929,RA BR,0.0,0.04,29.05,29.76,5.5,29.0,7.5,2011,6,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,2.0,2011-06-16,81.0,62.0,72.0,,59.0,63.0,0.0,7.0,-,-,RA BR,,0.03,29.12,29.75,6.6,26.0,9.1,2011,6,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,1.0,2011-06-17,82.0,60.0,71.0,2.0,60.0,64.0,0.0,6.0,0416,1929, ,0.0,0.0,29.13,29.83,5.8,6.0,6.6,2011,6,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,2.0,2011-06-17,82.0,64.0,73.0,,60.0,65.0,0.0,8.0,-,-, ,,0.0,29.18,29.81,5.3,7.0,6.2,2011,6,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,1.0,2011-06-18,84.0,61.0,73.0,3.0,62.0,65.0,0.0,8.0,0416,1929, ,0.0,0.0,29.1,29.82,4.6,6.0,6.4,2011,6,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,2.0,2011-06-18,83.0,63.0,73.0,,62.0,66.0,0.0,8.0,-,-, ,,0.0,29.16,29.8,4.5,8.0,6.4,2011,6,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,1.0,2011-06-19,81.0,63.0,72.0,2.0,65.0,68.0,0.0,7.0,0416,1930, ,0.0,0.0,29.03,29.75,4.1,11.0,5.2,2011,6,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,2.0,2011-06-19,83.0,65.0,74.0,,65.0,69.0,0.0,9.0,-,-,BR,,0.0,29.08,29.73,3.7,14.0,4.9,2011,6,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,1.0,2011-06-20,79.0,65.0,72.0,2.0,67.0,69.0,0.0,7.0,0416,1930,TSRA RA BR,0.0,0.18,29.01,29.72,6.2,16.0,8.1,2011,6,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1573,2.0,2011-06-20,80.0,69.0,75.0,,67.0,69.0,0.0,10.0,-,-,TSRA BR,,1.23,29.07,29.7,8.0,16.0,9.5,2011,6,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1574,1.0,2011-06-21,89.0,66.0,78.0,8.0,70.0,72.0,0.0,13.0,0416,1930,RA BR SQ,0.0,0.45,28.92,29.64,11.5,18.0,12.1,2011,6,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1575,2.0,2011-06-21,89.0,69.0,79.0,,70.0,73.0,0.0,14.0,-,-,TSRA RA BR,,0.08,28.98,29.63,11.0,18.0,11.8,2011,6,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1576,1.0,2011-06-22,73.0,64.0,69.0,-1.0,63.0,65.0,0.0,4.0,0417,1931,RA,0.0,0.02,28.89,29.59,12.6,21.0,13.4,2011,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,2.0,2011-06-22,75.0,66.0,71.0,,62.0,65.0,0.0,6.0,-,-, ,,0.02,28.95,29.59,12.9,21.0,13.4,2011,6,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,1.0,2011-06-23,71.0,62.0,67.0,-3.0,59.0,62.0,0.0,2.0,0417,1931,RA BR,0.0,0.01,28.9,29.6,11.4,26.0,12.7,2011,6,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,2.0,2011-06-23,72.0,63.0,68.0,,60.0,63.0,0.0,3.0,-,-,RA BR,,0.05,28.96,29.6,12.6,26.0,13.5,2011,6,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,1.0,2011-06-24,68.0,60.0,64.0,-7.0,56.0,59.0,1.0,0.0,0417,1931, ,0.0,0.0,29.08,29.76,9.4,29.0,9.6,2011,6,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,2.0,2011-06-24,68.0,60.0,64.0,,55.0,59.0,1.0,0.0,-,-, ,,0.0,29.13,29.76,8.5,29.0,8.7,2011,6,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,1.0,2011-06-25,79.0,58.0,69.0,-2.0,53.0,60.0,0.0,4.0,0417,1931, ,0.0,0.0,29.21,29.92,2.5,10.0,4.6,2011,6,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,2.0,2011-06-25,78.0,61.0,70.0,,52.0,60.0,0.0,5.0,-,-,RA,,0.1,29.28,29.91,3.9,9.0,5.8,2011,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,1.0,2011-06-26,81.0,57.0,69.0,-2.0,53.0,60.0,0.0,4.0,0418,1931, ,0.0,0.0,29.23,29.94,5.8,9.0,6.9,2011,6,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,2.0,2011-06-26,80.0,64.0,72.0,,53.0,61.0,0.0,7.0,-,-, ,,0.0,29.28,29.93,6.5,9.0,7.0,2011,6,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,1.0,2011-06-27,81.0,65.0,73.0,2.0,63.0,67.0,0.0,8.0,0418,1931,RA HZ,0.0,0.03,29.08,29.8,6.9,21.0,10.8,2011,6,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,2.0,2011-06-27,80.0,67.0,74.0,,64.0,67.0,0.0,9.0,-,-,RA BR,,0.14,29.15,29.79,6.4,21.0,9.2,2011,6,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,1.0,2011-06-28,81.0,63.0,72.0,1.0,54.0,61.0,0.0,7.0,0419,1931, ,0.0,0.0,29.28,29.98,9.1,30.0,9.6,2011,6,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,2.0,2011-06-28,81.0,65.0,73.0,,53.0,61.0,0.0,8.0,-,-, ,,0.0,29.34,29.97,7.2,30.0,8.6,2011,6,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,1.0,2011-06-29,81.0,59.0,70.0,-1.0,56.0,62.0,0.0,5.0,0419,1931, ,0.0,0.0,29.35,30.06,3.7,8.0,5.4,2011,6,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,2.0,2011-06-29,80.0,63.0,72.0,,55.0,62.0,0.0,7.0,-,-, ,,0.0,29.41,30.04,3.9,8.0,5.9,2011,6,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,1.0,2011-06-30,88.0,60.0,74.0,2.0,62.0,67.0,0.0,9.0,0419,1931, ,0.0,0.1,29.28,30.0,8.2,17.0,9.4,2011,6,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,2.0,2011-06-30,89.0,66.0,78.0,,61.0,67.0,0.0,13.0,-,-,TS TSRA RA VCTS,,0.03,29.34,29.99,9.2,16.0,10.6,2011,6,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1594,1.0,2011-07-01,89.0,72.0,81.0,9.0,62.0,68.0,0.0,16.0,0420,1931, ,0.0,0.0,29.24,29.96,14.3,18.0,14.9,2011,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,2.0,2011-07-01,89.0,70.0,80.0,,63.0,68.0,0.0,15.0,-,-,TS RA,,0.01,29.31,29.95,10.4,18.0,10.8,2011,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1596,1.0,2011-07-02,94.0,71.0,83.0,11.0,70.0,74.0,0.0,18.0,0420,1931,BR,0.0,0.0,29.25,29.95,3.9,24.0,8.3,2011,7,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,2.0,2011-07-02,93.0,73.0,83.0,,71.0,74.0,0.0,18.0,-,-,BR,,0.0,29.31,29.94,3.1,23.0,7.5,2011,7,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,1.0,2011-07-03,84.0,69.0,77.0,5.0,57.0,65.0,0.0,12.0,0421,1931, ,0.0,0.0,29.28,29.98,4.7,2.0,5.9,2011,7,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,2.0,2011-07-03,86.0,70.0,78.0,,58.0,65.0,0.0,13.0,-,-, ,,0.0,29.33,29.96,4.4,3.0,6.1,2011,7,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,1.0,2011-07-04,89.0,65.0,77.0,5.0,55.0,64.0,0.0,12.0,0422,1930, ,0.0,0.0,29.26,29.97,2.9,5.0,4.3,2011,7,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,2.0,2011-07-04,88.0,68.0,78.0,,53.0,63.0,0.0,13.0,-,-,FU,,0.0,29.32,29.95,3.3,7.0,4.5,2011,7,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,1.0,2011-07-05,91.0,68.0,80.0,8.0,60.0,68.0,0.0,15.0,0422,1930, ,0.0,0.0,29.25,29.96,5.2,28.0,6.2,2011,7,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,2.0,2011-07-05,92.0,67.0,80.0,,59.0,68.0,0.0,15.0,-,-, ,,0.0,29.31,29.94,4.9,26.0,5.6,2011,7,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,1.0,2011-07-06,86.0,70.0,78.0,6.0,61.0,67.0,0.0,13.0,0423,1930, ,0.0,0.1,29.27,29.97,5.7,4.0,7.5,2011,7,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,2.0,2011-07-06,87.0,71.0,79.0,,60.0,67.0,0.0,14.0,-,-, ,,0.0,29.33,29.95,5.9,4.0,7.3,2011,7,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,1.0,2011-07-07,82.0,63.0,73.0,1.0,53.0,62.0,0.0,8.0,0423,1930,RA,0.0,0.1,29.22,29.95,5.1,7.0,6.2,2011,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,2.0,2011-07-07,81.0,66.0,74.0,,55.0,63.0,0.0,9.0,-,-,RA,,0.07,29.28,29.93,5.7,7.0,7.1,2011,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,1.0,2011-07-08,86.0,61.0,74.0,1.0,51.0,62.0,0.0,9.0,0424,1929, ,0.0,0.0,29.17,29.88,5.1,6.0,6.0,2011,7,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,2.0,2011-07-08,86.0,65.0,76.0,,52.0,63.0,0.0,11.0,-,-, ,,0.0,29.22,29.86,5.2,4.0,6.5,2011,7,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,1.0,2011-07-09,91.0,61.0,76.0,3.0,58.0,66.0,0.0,11.0,0425,1929, ,0.0,0.0,29.21,29.92,5.2,19.0,5.9,2011,7,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,2.0,2011-07-09,90.0,67.0,79.0,,60.0,68.0,0.0,14.0,-,-, ,,0.0,29.27,29.9,5.4,18.0,6.5,2011,7,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,1.0,2011-07-10,91.0,74.0,83.0,10.0,68.0,72.0,0.0,18.0,0425,1929,HZ,0.0,0.1,29.18,29.89,9.3,19.0,9.7,2011,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,2.0,2011-07-10,91.0,75.0,83.0,,67.0,72.0,0.0,18.0,-,-,HZ,,0.1,29.23,29.87,7.8,19.0,8.1,2011,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,1.0,2011-07-11,88.0,71.0,80.0,7.0,71.0,74.0,0.0,15.0,0426,1928,HZ,0.0,0.39,29.12,29.82,5.5,25.0,8.5,2011,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,2.0,2011-07-11,90.0,70.0,80.0,,70.0,74.0,0.0,15.0,-,-,TSRA BR,,0.13,29.18,29.81,5.3,24.0,8.0,2011,7,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1616,1.0,2011-07-12,87.0,70.0,79.0,6.0,63.0,69.0,0.0,14.0,0427,1928,RA,0.0,0.01,29.25,29.94,5.6,2.0,7.7,2011,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,2.0,2011-07-12,88.0,71.0,80.0,,64.0,69.0,0.0,15.0,-,-,RA,,0.01,29.31,29.92,4.5,4.0,7.0,2011,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,1.0,2011-07-13,74.0,63.0,69.0,-4.0,57.0,62.0,0.0,4.0,0428,1927, ,0.0,0.0,29.35,30.06,10.5,4.0,10.9,2011,7,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,2.0,2011-07-13,74.0,66.0,70.0,,57.0,63.0,0.0,5.0,-,-, ,,0.0,29.4,30.04,11.6,4.0,12.2,2011,7,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,1.0,2011-07-14,82.0,59.0,71.0,-2.0,56.0,63.0,0.0,6.0,0428,1927, ,0.0,0.0,29.3,30.02,6.5,10.0,8.0,2011,7,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,2.0,2011-07-14,82.0,65.0,74.0,,56.0,63.0,0.0,9.0,-,-, ,,0.0,29.35,30.0,7.3,9.0,8.7,2011,7,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,1.0,2011-07-15,87.0,70.0,79.0,5.0,60.0,66.0,0.0,14.0,0429,1926, ,0.0,0.1,29.27,29.98,5.4,9.0,6.7,2011,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
